Name,Type,Foundation,Price,Size,Length,Width,Bedrooms,Bathrooms,Lofts,Misc,Location,Link,City,State,Country,Days on site,Number of views,Times dreamlisted
30' KUL Container,Tiny House,Mobile,175000,225.0,,,1.0,1.0,0.0,Square Feet,"Marble Falls, Texas, United States",https://tinyhouselistings.com/listings/marble-falls-tx-12-30-kul-container,Marble Falls,Texas,United States,,6715.0,12.0
Tumbleweed Tiny House Shell,Tiny House,Mobile,50000,283.0,,,2.0,1.0,0.0,Square Feet,"Jeffersonville, Indiana, United States",https://tinyhouselistings.com/listings/jeffersonville-in-12-tumbleweed-tiny-house,Jeffersonville,Indiana,United States,,39399.0,64.0
18 Foot Tiny House on Wheels with Sleeping Loft,Tiny House,Mobile,29000,230.0,,,0.0,1.0,1.0,Square Feet,"Locust Grove, Virginia, United States",https://tinyhouselistings.com/listings/locus-grove-va-12-18-foot-tiny-house-on-wheels-with-sleeping-loft,Locust Grove,Virginia,United States,,30920.0,55.0
Tiny Eclectic Cabin on Wheels,Tiny House,Mobile,75000,380.0,,,1.0,1.0,0.0,Square Feet,"Katy, Texas, United States",https://tinyhouselistings.com/listings/katy-texas-12-tiny-eclectic-cabin-on-wheels,Katy,Texas,United States,,16939.0,17.0
My Tiny House Dream Can Be Your Tiny House Reality!,Tiny House,Stationary,6200,250.0,,,0.0,1.0,1.0,Square Feet,"Anna, Texas, United States",https://tinyhouselistings.com/listings/anna-texas-15-my-tiny-house-dream-can-be-your-tiny-house-reality,Anna,Texas,United States,,17200.0,80.0
Dwayne Fish,Tiny House,Stationary,4000,240.0,,,1.0,0.0,0.0,Square Feet,"Great Falls, Montana, United States",https://tinyhouselistings.com/listings/great-falls-mt-59401-15-dwayne-fish,Great Falls,Montana,United States,,10137.0,14.0
"Apollo '79, DB 3000 ""The Don Draper"" tiny house on wheels)",Tiny House,Mobile,29995,300.0,,,1.0,1.0,0.0,Square Feet,"Bend, Oregon, United States",https://tinyhouselistings.com/listings/bend-or-12-apollo-79-db-3000-the-don-draper-tiny-house-on-wheels,Bend,Oregon,United States,,12161.0,23.0
32 ft Tiny house,Tiny House,Mobile,44850,340.0,,,2.0,1.0,0.0,Square Feet,"Houston, Texas, United States",https://tinyhouselistings.com/listings/houston-tx-12-32-ft-tiny-house,Houston,Texas,United States,,40632.0,124.0
Brand New Full Tiny House,Tiny House,Mobile,42000,480.0,,,1.0,1.0,0.0,Square Feet,"Gilmer, Texas, United States",https://tinyhouselistings.com/listings/gilmer-tx-12-brand-new-full-tiny-house,Gilmer,Texas,United States,,21669.0,110.0
Summer Drift cottage,Tiny House,Mobile,49500,452.0,,,1.0,1.0,0.0,Square Feet,"Dadeville, Alabama, United States",https://tinyhouselistings.com/listings/dadeville-alabama-usa-12-summer-drift-cottage,Dadeville,Alabama,United States,,15794.0,31.0
Custom Tiny House,Tiny House,Stationary,3000,96.0,,,0.0,1.0,1.0,Square Feet,"Madison, Wisconsin, United States",https://tinyhouselistings.com/listings/madison-wi-15-custom-tiny-house,Madison,Wisconsin,United States,,22397.0,25.0
READY TO PULL TO YOUR LAKE PROPERTY OR HUNTING CAMP,Other,Mobile,7500,120.0,16.0,9.0,1.0,0.0,2.0,Delivery Available,"Little Rock, Arkansas, United States",https://tinyhouselistings.com/listings/little-rock-arkansas-12-catherine-merideth,Little Rock,Arkansas,United States,,22985.0,99.0
8 X 24 Tiny House loaded and ready LIKE NEW!!,Tiny House,Mobile,34995,330.0,,,2.0,1.0,2.0,Used,"Dallas, Texas, United States",https://tinyhouselistings.com/listings/dallas-tx-12-8-x-24-tiny-house-loaded-and-ready-like-new,Dallas,Texas,United States,,106310.0,477.0
"20'x16'x18' 10"" 2 story w/gambrel roof",Tiny House,Stationary,15000,500.0,,,1.0,1.0,0.0,Square Feet,"Brazoria, Texas, United States",https://tinyhouselistings.com/listings/brazoria-texas-15-20x16x18-10-2-story-wgambrel-roof,Brazoria,Texas,United States,,19693.0,107.0
BIGHEART Tiny House DIY & Complete,Tiny House,Mobile,18999,208.0,,,0.0,1.0,1.0,Square Feet,"Rutledge, Georgia, United States",https://tinyhouselistings.com/listings/rutledge-ga-bigheart-tiny-house-diy,Rutledge,Georgia,United States,,71298.0,276.0
Florida Silo House,Tiny House,Stationary,200000,454.0,,,1.0,1.0,0.0,Square Feet,"Lake City, Florida, United States",https://tinyhouselistings.com/listings/6568-co-rd-240-lake-city-fl-32024-15-florida-silo-house,Lake City,Florida,United States,,45838.0,69.0
Tiny House With Cathedral Ceilings,Tiny House,Stationary,27500,340.0,,,0.0,1.0,1.0,Square Feet,"Springtown, Texas, United States",https://tinyhouselistings.com/listings/springtown-tx-76082-15-tiny-house-with-cathedral-ceilings,Springtown,Texas,United States,,31021.0,68.0
Mobile Tiny Home with Solar,Tiny House,Mobile,28000,180.0,,,1.0,1.0,0.0,Square Feet,"Fort Collins, Colorado, United States",https://tinyhouselistings.com/listings/fort-collins-12-mobile-tiny-home-with-solar,Fort Collins,Colorado,United States,,18971.0,71.0
Tiny House Shell,Tiny House,Mobile,10000,284.0,,,2.0,1.0,0.0,Square Feet,"Hot Springs, Arkansas, United States",https://tinyhouselistings.com/listings/hot-springs-arkansas-12-tiny-house-shell,Hot Springs,Arkansas,United States,,7706.0,21.0
Beautiful tiny home on wheels,Tiny House,Mobile,43000,317.0,,,2.0,1.0,0.0,Square Feet,"West Milton, Ohio, United States",https://tinyhouselistings.com/listings/west-milton-ohio-12-beautiful-tiny-home-on-wheels,West Milton,Ohio,United States,,57658.0,423.0
Tiny House Toy Hauler,Tiny House,Mobile,82000,280.0,,,1.0,1.0,0.0,Square Feet,"Caldwell, Idaho, United States",https://tinyhouselistings.com/listings/caldwell-idaho-12-tiny-house-toy-hauler,Caldwell,Idaho,United States,,11907.0,24.0
Fully Ready To Go Tiny House Free delivery + free solar kit,Tiny House,Stationary,25000,200.0,,,0.0,0.0,1.0,Square Feet,"Woodstock, New York, United States",https://tinyhouselistings.com/listings/woodstock-ny-15-fully-ready-to-go-tiny-house-free-delivery-free-solar-kit,Woodstock,New York,United States,,36379.0,52.0
"14 x 24 shed-conversion MOVE-IN READY! Has electric, water, insulation, and A/C!",Tiny House,Stationary,16750,476.0,,,0.0,0.0,1.0,Square Feet,"Smithville, Texas, United States",https://tinyhouselistings.com/listings/smithville-tx-usa-15-14-x-24-shed-conversion-move-in-ready-has-electric-water-insulation-and-ac,Smithville,Texas,United States,,13466.0,23.0
Beautiful Custom Naturally Lit Tiny House,Tiny House,Mobile,59900,204.0,,,0.0,1.0,1.0,Square Feet,"Austin, Texas, United States",https://tinyhouselistings.com/listings/austin-tx-12-beautiful-custom-naturally-lit-tiny-house,Austin,Texas,United States,,27564.0,374.0
Tiny House Zen Getaway,Tiny House,Stationary,300000,324.0,,,1.0,1.0,0.0,Square Feet,"Monte Rio, California, United States",https://tinyhouselistings.com/listings/9400-bohemian-highway-monte-rio-ca-95462-15-tiny-house-zen-getaway,Monte Rio,California,United States,,29388.0,137.0
Adorable cottage style tiny home,Tiny House,Mobile,29500,240.0,,,1.0,1.0,0.0,Square Feet,"Bremerton, Washington, United States",https://tinyhouselistings.com/listings/olympia-wa-12-adorable-cottage-style-tiny-home,Bremerton,Washington,United States,,52406.0,99.0
Cargo trailer camper tiny house,RV,Mobile,6555,80.0,,,1.0,1.0,0.0,Square Feet,"Hickory, North Carolina, United States",https://tinyhouselistings.com/listings/nc-12-cargo-trailer-camper-tiny-house,Hickory,North Carolina,United States,,,39.0
28' Modern Tiny House,Tiny House,Mobile,55000,317.0,,,2.0,1.0,0.0,Square Feet,"Portland, Oregon, United States",https://tinyhouselistings.com/listings/portland-oregon-usa-12-28-modern-tiny-house,Portland,Oregon,United States,,70283.0,485.0
Custom 44' Tiny House,Tiny House,Mobile,45000,352.0,,,1.0,1.0,0.0,Square Feet,", Ohio, United States",https://tinyhouselistings.com/listings/ohio-12-custom-44-tiny-house,,Ohio,United States,,39988.0,89.0
The Heritage,Tiny House,Mobile,47500,208.0,,,0.0,1.0,1.0,Square Feet,"Sadler, Texas, United States",https://tinyhouselistings.com/listings/sadler-tx-12-the-heritage,Sadler,Texas,United States,,12019.0,22.0
Tiny House To Be Moved To Your Land,Tiny House,Stationary,35000,360.0,,,0.0,1.0,1.0,Square Feet,"Stratford, Oklahoma, United States",https://tinyhouselistings.com/listings/stratford-ok-15-tiny-house,Stratford,Oklahoma,United States,,27140.0,142.0
Binghamton NY Tiny Home,Tiny House,Stationary,94500,500.0,,,2.0,1.0,0.0,Square Feet,"Binghamton, New York, United States",https://tinyhouselistings.com/listings/1990-kimball-st-binghamton-ny-13903-15-binghamton-ny-tiny-home,Binghamton,New York,United States,,17733.0,21.0
Sprinter Tiny House,Tiny House,Mobile,64999,100.0,,,0.0,0.0,1.0,Square Feet,"Los Angeles, California, United States",https://tinyhouselistings.com/listings/los-angeles-california-usa-12-sprinter-tiny-house,Los Angeles,California,United States,,46213.0,74.0
12x16 tiny house,Tiny House,Stationary,6500,192.0,16.0,12.0,0.0,1.0,1.0,Square Feet,"Windham, Maine, United States",https://tinyhouselistings.com/listings/windham-maine-usa-15-12x16-tiny-house,Windham,Maine,United States,,49604.0,188.0
Tiny House Project,Tiny House,Mobile,14000,160.0,,,0.0,0.0,1.0,Square Feet,"Fletcher, Ohio, United States",https://tinyhouselistings.com/listings/fletcher-oh-12-tiny-house-project,Fletcher,Ohio,United States,,16002.0,17.0
Tiny lake house,Tiny House,Mobile,50000,272.0,,,0.0,1.0,1.0,Square Feet,"Soso, Mississippi, United States",https://tinyhouselistings.com/listings/soso-ms-12-tiny-lake-house,Soso,Mississippi,United States,,14631.0,96.0
Ultra-Low Impact Tiny House,Tiny House,Mobile,32000,96.0,,,0.0,1.0,1.0,Square Feet,"Joshua Tree, California, United States",https://tinyhouselistings.com/listings/joshua-tree-ca-12-ultra-low-impact-tiny-house,Joshua Tree,California,United States,,17949.0,27.0
Tiny House,Tiny House,Mobile,25000,170.0,,,0.0,1.0,1.0,Square Feet,"Fresno, California, United States",https://tinyhouselistings.com/listings/fresnocalifornia-12-tiny-house,Fresno,California,United States,,46268.0,285.0
Make this 16' Artisan Tiny Home Yours!,Tiny House,Mobile,59999,100.0,,,1.0,1.0,0.0,Square Feet,"Portland, Oregon, United States",https://tinyhouselistings.com/listings/portland-oregon-12-make-this-16-artisan-tiny-home-yours,Portland,Oregon,United States,,16518.0,99.0
Tiny Home (Shell or Finished),Tiny House,Mobile,9000,184.0,,,0.0,1.0,1.0,Square Feet,"Concord, New Hampshire, United States",https://tinyhouselistings.com/listings/concord-nh-12-tiny-home-shell-or-finished,Concord,New Hampshire,United States,,17014.0,37.0
Custom Tiny House On Wheels,Tiny House,Mobile,37500,220.0,,,0.0,1.0,1.0,Square Feet,"Bryn Athyn, Pennsylvania, United States",https://tinyhouselistings.com/listings/huntingdon-valley-pa-12-custom-tiny-house-on-wheels,Bryn Athyn,Pennsylvania,United States,,40132.0,111.0
360 Square Feet of Living Space,Tiny House,Stationary,60000,360.0,,,0.0,1.0,1.0,Square Feet,"Anaconda, Montana, United States",https://tinyhouselistings.com/listings/anaconda-mt-15-jessica-hall-2,Anaconda,Montana,United States,,17579.0,22.0
Mini Mermaid Cottage,Tiny House,Stationary,8500,64.0,,,1.0,0.0,0.0,Square Feet,"Avon, North Carolina, United States",https://tinyhouselistings.com/listings/avon-north-carolina-15-mini-mermaid-cottage,Avon,North Carolina,United States,,41382.0,112.0
Tinyhaus,Tiny House,Mobile,50000,320.0,,,1.0,1.0,0.0,Square Feet,"Sand Lake, Michigan, United States",https://tinyhouselistings.com/listings/sand-lake-michigan-12-tinyhaus,Sand Lake,Michigan,United States,,69426.0,286.0
Frontier Community College Tiny House,Tiny House,Mobile,40000,256.0,,,0.0,1.0,1.0,Square Feet,"Fairfield, Illinois, United States",https://tinyhouselistings.com/listings/fairfield-il-12-frontier-community-college-tiny-house,Fairfield,Illinois,United States,,19148.0,30.0
Ready to live and sail!,Tiny House,Mobile,7000,260.0,,,1.0,0.0,0.0,Square Feet,"Grand Rapids, Michigan, United States",https://tinyhouselistings.com/listings/grand-rapids-mi-12-ready-to-live-and-sail,Grand Rapids,Michigan,United States,,21296.0,52.0
16x24 Tiny House Dream,Tiny House,Stationary,25000,384.0,,,1.0,1.0,0.0,Square Feet,"Fairview, Tennessee, United States",https://tinyhouselistings.com/listings/fairview-tn-usa-15-16x24-tiny-house-dream-2,Fairview,Tennessee,United States,,32531.0,110.0
Texas Tiny House (South Houston),Tiny House,Mobile,42500,240.0,,,0.0,1.0,1.0,Square Feet,"Friendswood, Texas, United States",https://tinyhouselistings.com/listings/friendswood-tx-12-texas-tiny-house-south-houston,Friendswood,Texas,United States,,20134.0,132.0
1991 International Blue Bird School Bus,Tiny House,Mobile,5000,256.0,,,1.0,0.0,0.0,Square Feet,"Toledo, Ohio, United States",https://tinyhouselistings.com/listings/toledo-ohio-12-1991-international-blue-bird-school-bus,Toledo,Ohio,United States,,29800.0,151.0
Tiny House / Guest House / Converted Cargo Container,Tiny House,Stationary,28000,320.0,,,1.0,1.0,0.0,Square Feet,"Ventura, California, United States",https://tinyhouselistings.com/listings/ojai-ca-15-tiny-house-guest-house-converted-cargo-container,Ventura,California,United States,,76444.0,217.0
Amish built building,Tiny House,Stationary,20000,300.0,,,2.0,1.0,0.0,Square Feet,"Lewisburg, Tennessee, United States",https://tinyhouselistings.com/listings/lewisburg-tn-usa-15-justin,Lewisburg,Tennessee,United States,,68354.0,262.0
"Finished Tiny House in Blacksburg,SC",Tiny House,Stationary,14500,336.0,,,0.0,1.0,1.0,Square Feet,"Blacksburg, South Carolina, United States",https://tinyhouselistings.com/listings/blacksburgsc-15-finished-tiny-house-in-blacksburgsc,Blacksburg,South Carolina,United States,,55983.0,25.0
Great Start Up Little House 30' x 8.5',Tiny House,Mobile,13000,255.0,,,0.0,0.0,1.0,Square Feet,", New York, United States",https://tinyhouselistings.com/listings/queens-new-york-usa-12-great-start-up-little-house-30-x-8-5,,New York,United States,,62178.0,105.0
Tiny Home by 4 Seasons Custom Carpentry,Tiny House,Mobile,48000,240.0,,,0.0,1.0,1.0,Square Feet,"Pagosa Springs, Colorado, United States",https://tinyhouselistings.com/listings/united-states-12-240-sq-ft-with-2-sleeping-lofts,Pagosa Springs,Colorado,United States,,19040.0,31.0
Your Dream Tiny House,Tiny House,Stationary,40000,500.0,,,1.0,1.0,0.0,Square Feet,"Trout Creek, New York, United States",https://tinyhouselistings.com/listings/trout-creek-new-york-15-your-dream-tiny-house,Trout Creek,New York,United States,,35270.0,43.0
Tiny House Luxury MUST SELL,Tiny House,Stationary,28000,485.0,,,0.0,0.0,1.0,Square Feet,"Fort Worth, Texas, United States",https://tinyhouselistings.com/listings/fort-worth-tx-15-tiny-house-luxury,Fort Worth,Texas,United States,,81905.0,239.0
Shepherds Hut,Tiny House,Mobile,13500,98.0,,,1.0,0.0,0.0,Square Feet,"Harbor Springs, Michigan, United States",https://tinyhouselistings.com/listings/harbor-springs-micigan-12-shepherd-hut,Harbor Springs,Michigan,United States,,27006.0,33.0
Experience tiny living,Tiny House,Mobile,24880,200.0,17.0,8.0,0.0,1.0,1.0,Used,"Culpeper, Virginia, United States",https://tinyhouselistings.com/listings/culpeper-virginia-12-experience-tiny-living,Culpeper,Virginia,United States,,74290.0,836.0
Waterfront Log Chalet For Sale,Cabin,Stationary,85000,400.0,,,1.0,1.0,1.0,Square Feet,"Ste-Anne-Du-Lac, Quebec, Canada",https://tinyhouselistings.com/listings/laurentians-quebec-canada-15-waterfront-log-chalet-for-sale,Ste-Anne-Du-Lac,Quebec,Canada,,7893.0,26.0
House Need A Little Work,Tiny House,Stationary,30000,520.0,26.0,20.0,1.0,1.0,0.0,Comes With Land,"Superior, Nebraska, United States",https://tinyhouselistings.com/listings/nebraska-15-house-2,Superior,Nebraska,United States,,12381.0,12.0
Customizable Tiny House,Tiny House,Mobile,22000,224.0,,,0.0,1.0,1.0,Square Feet,"Ridgeland, South Carolina, United States",https://tinyhouselistings.com/listings/ridgeland-sc-12-customizable-tiny-house,Ridgeland,South Carolina,United States,,45915.0,71.0
"""Journey Wilder"" TINY HOUSE ON WHEELS ,vaulted ceilings ,natural light , north Texas",Tiny House,Mobile,23000,256.0,,,1.0,1.0,0.0,Square Feet,"Granbury, Texas, United States",https://tinyhouselistings.com/listings/granburytx-12-journey-wilder-tiny-house-on-wheels-volted-ceilings-natural-light-north-texas,Granbury,Texas,United States,,57558.0,304.0
Owner financed Tiny House and Land under $20k,Tiny House,Mobile,19900,50.0,,,1.0,1.0,0.0,Square Feet,"Umatilla, Florida, United States",https://tinyhouselistings.com/listings/umatilla-fl-12-tiny-house-and-75x100-lot,Umatilla,Florida,United States,,48340.0,55.0
1969 Dodge Wright Way RV,RV,Mobile,4000,288.0,,,1.0,1.0,0.0,Square Feet,"Menifee, California, United States",https://tinyhouselistings.com/listings/sun-city-california-riverside-county-12-1969-dodge-wright-way-rv,Menifee,California,United States,,29894.0,119.0
Stealth camping,Tiny House,Mobile,6999,72.0,,,1.0,1.0,0.0,Square Feet,"Orlando, Florida, United States",https://tinyhouselistings.com/listings/orlando-florida-12-stealth-camping,Orlando,Florida,United States,,29383.0,38.0
24 ft tiny house shell,Tiny House,Mobile,4500,220.0,,,2.0,1.0,0.0,Square Feet,"Dickson, Tennessee, United States",https://tinyhouselistings.com/listings/dickson-tn-12-24-ft-tiny-house-shell,Dickson,Tennessee,United States,,30447.0,73.0
Functional Tiny House,Tiny House,Mobile,44000,240.0,22.0,8.0,1.0,1.0,1.0,Delivery Available,"Opp, Alabama, United States",https://tinyhouselistings.com/listings/functional-tiny-house,Opp,Alabama,United States,,69756.0,452.0
Tiny House,Tiny House,Mobile,2800,70.0,,,0.0,0.0,1.0,Square Feet,"Fort Collins, Colorado, United States",https://tinyhouselistings.com/listings/fort-collins-co-12-tiny-house,Fort Collins,Colorado,United States,,21670.0,65.0
Open and spacious tiny house for sale,Tiny House,Stationary,44500,218.0,,,1.0,1.0,0.0,Square Feet,"Fort Worth, Texas, United States",https://tinyhouselistings.com/listings/fort-worth-texas-open-and-spacious-tiny-house-for-sale,Fort Worth,Texas,United States,,31458.0,150.0
Priced to sale fast..,Tiny House,Mobile,25000,420.0,,,1.0,1.0,0.0,Square Feet,"Calhan, Colorado, United States",https://tinyhouselistings.com/listings/calhan-co-12-custom-built-10-x-50-mobile,Calhan,Colorado,United States,,15917.0,35.0
2017 Custom Tiny House on Wheels 8' x 16',Tiny House,Mobile,26900,150.0,,,1.0,1.0,0.0,Square Feet,"Montgomery, Texas, United States",https://tinyhouselistings.com/listings/montgomery-texas-usa-12-2017-custom-tiny-house-on-wheels-8-x-16,Montgomery,Texas,United States,,26545.0,65.0
1984 Chevy Bus 5.7L V8/ 48k MILES - Tiny bus shell,Tiny House,Mobile,4000,50.0,,,1.0,0.0,0.0,Square Feet,"Lubbock, Texas, United States",https://tinyhouselistings.com/listings/lubbock-tx-12-1984-chevy-bus-5-7l-v8-48k-miles-tiny-bus-shell,Lubbock,Texas,United States,,11996.0,73.0
